radio,0.137657434177
music,0.118882590372
songs,0.0519158816133
guitar,0.0412580930993
song,0.0410889182359
drum,0.0260016148922
chords,0.0254586621914
midi,0.0251106785604
stations,0.0241207945671
chord,0.0230797811814
piano,0.0228775203934
bass,0.0181045301967
station,0.0176313326392
radios,0.0168290083349
listen,0.0142846784443
instrument,0.0140883958246
tempo,0.0126555837735
metronome,0.0121690937636
lyrics,0.0112798320075
musical,0.0110716950053
rock,0.0110091974802
jazz,0.010735314701
band,0.0107311579983
beats,0.00964977010435
drums,0.0093005555155
instruments,0.00882325865256
pitch,0.00875405911503
tracks,0.00856471076442
playlist,0.00821557526352
artist,0.00787012394106
artists,0.00781928070683
musicians,0.00779370782343
stream,0.00773059451517
loops,0.00762351603334
tuner,0.00758549422447
tuning,0.00757731748119
playlists,0.0071107057586
sound,0.00692981157999
tune,0.0066771225999
minor,0.00652166842953
bpm,0.00637557562941
scales,0.00596444793803
synth,0.00543578831631
audio,0.00538566802392
samples,0.00532236293176
ringtones,0.00522627677462
blues,0.00516247790309
djs,0.00513142636396
strings,0.00481669785866
fretboard,0.00476227701723
octave,0.00469440131873
violin,0.00467101456474
octaves,0.00449988944096
streaming,0.00441364543724
listening,0.00440689835574
sequencer,0.00439808491841
sonata,0.00438760936855
playing,0.00436177087933
play,0.00428762658165
string,0.00426997205944
album,0.00425862479502
dubstep,0.00422810923767
reverb,0.00419894837731
synthesizer,0.00415118967039
bio,0.00413010293368
stereo,0.00411050754844
playback,0.00406284811566
mix,0.0040024778901
symphony,0.00388508807136
classical,0.00387700754393
bands,0.00383435171128
genres,0.00381053287897
hip,0.00378214719979
vocal,0.00376965300179
concert,0.00367154799886
hits,0.00363581888729
acoustic,0.0036075685783
ringtone,0.00353120415411
soundcloud,0.0034981480441
bwv,0.00343972311346
musician,0.00340221497247
melody,0.00334440887379
ukulele,0.00331845243243
reggae,0.00328479338038
audiobus,0.00327533011023
percussion,0.00327405067132
hop,0.00326092824353
played,0.00324039328363
rhythm,0.00318999154538
tunes,0.0031766666395
mixes,0.00316322569907
pads,0.0031560242084
loop,0.00298127788158
sing,0.00297708395066
allegro,0.00297281707969
live,0.00293973779159
sounds,0.00279255554647
concerto,0.00274555560034
streams,0.00272651485963
studio,0.00272276113416
