dictionary,0.0358004249738
dictionaries,0.0158714126924
search,0.00957319495572
idict,0.00953062443891
surah,0.00875579189419
bible,0.00855145710472
reference,0.00807861933443
english,0.00777946210937
translation,0.00728523550989
species,0.00597147369904
law,0.00588477994626
cheats,0.00577684273538
quran,0.00555766452544
paragon,0.00519414683724
words,0.00510355253397
hadith,0.00499459017359
unofficial,0.00485493920974
entries,0.00480951570877
walkthrough,0.00472408460846
guide,0.00470863650815
translations,0.00469776615205
word,0.00432504714214
allah,0.00416073216143
hyperlinks,0.00402130641791
legal,0.00397369937203
msdict,0.00395412107529
wagmob,0.00391964362875
ispeak,0.00323759130925
morphology,0.00318144447472
pons,0.00308262672658
definitions,0.00307296633761
slovoed,0.00300969913307
verse,0.00300267005238
verses,0.00295346142112
sermons,0.00291001291423
dictd,0.00289015866201
headwords,0.00273935564367
pronunciations,0.00261698711039
misspelling,0.00246720101482
wikipedia,0.0024555848851
collins,0.00240405805635
bookmarks,0.00239514417662
statutes,0.00236897698539
holy,0.00233639950978
ebird,0.00231537293094
wordlists,0.00227227430726
copyright,0.00222583880204
internet,0.00215786001076
merriam,0.00211903047203
article,0.002108816647
fuzzy,0.00205213957199
arabic,0.00198019708911
translate,0.00197958494953
thesaurus,0.00196849759421
font,0.00188987169265
german,0.00188337320707
transliteration,0.00181603147737
duden,0.00180694280316
bray,0.00177615557311
webster,0.00175939729406
langenscheidt,0.001758557183
duas,0.0017547041787
recitation,0.0017291751049
doctrine,0.00165728426838
ultralingua,0.00165071976942
instances,0.00164961562826
strongs,0.00162715777232
articles,0.00162286768647
text,0.00158911813268
laws,0.0015886321624
history,0.00157507151432
wildcard,0.00156430541581
tekkinnovations,0.00155991538632
cfr,0.0015590386758
kjv,0.001551774782
prophet,0.00154811063797
birding,0.00152336862624
birds,0.00150884730815
criminal,0.00150580921095
connection,0.00150310988836
lexicographers,0.00148834978561
encyclopedia,0.00147604791996
thelawpod,0.00147297435698
birdseye,0.00147185642079
anagrams,0.00146316133587
jurisdictions,0.00142678536839
ibird,0.00141717978821
names,0.00141016487428
muslim,0.00137840908563
recites,0.00135751526742
references,0.00135630616262
pursuant,0.00131434240696
apperleft,0.00130451613365
appchik,0.00126095503151
assert,0.00125936987084
keyword,0.00125620478481
ayat,0.00123073588991
replace,0.00122166290271
spanish,0.00119608349182
conference,0.00119289612574
