golf,0.0627592792092
football,0.0449171199715
team,0.040907384002
league,0.0319419427915
teams,0.0293342939928
stats,0.0288591399959
sports,0.0202820466222
basketball,0.0195322384153
standings,0.018777494927
club,0.018523375787
coaches,0.0137042921597
scorecard,0.0132516108119
roster,0.0132042704949
baseball,0.012201109259
season,0.0115248957336
live,0.0107933397625
tennis,0.0107448356425
soccer,0.0105030874246
fans,0.0104479753584
players,0.0103958572425
news,0.0102833001927
tee,0.010091129039
coach,0.00941584328881
scores,0.00928960292183
drills,0.00900314022101
hockey,0.00895719462676
hole,0.00858782349063
matches,0.00850913211396
course,0.00833056615764
golfers,0.00818396623468
chants,0.00815509850863
leagues,0.00775055167168
scoring,0.00757462034139
sport,0.00747701711946
rugby,0.00744965484712
gameday,0.00721730338809
draft,0.00713193703071
match,0.00708213352168
tournament,0.00704905815966
fixtures,0.00698067140989
swing,0.00680373340794
cricket,0.00641973688245
championship,0.00577133404778
player,0.00567153766285
rosters,0.00556284109974
statistics,0.00534512014248
fishing,0.00531125412198
handicap,0.00525882384662
par,0.00524824035674
jitsu,0.00509615789634
jiu,0.00484966755124
softball,0.00454262277705
pga,0.00452568020024
shot,0.00451378107387
nfl,0.00444770806436
cup,0.00443832564751
volleyball,0.00436882918146
championships,0.00435653440432
athletes,0.00435389084619
bjj,0.00419509149578
golfer,0.00416824815217
fanchants,0.00396065745096
schedule,0.00380366959047
stadium,0.00378365385425
results,0.00364137524798
mma,0.00363866665067
liga,0.00339573873417
lacrosse,0.00338011697378
sporting,0.00313168022258
champions,0.00309637849629
courses,0.00308364409328
ncaa,0.00304776803134
bets,0.00304762858055
tournaments,0.00298241740006
coaching,0.00298211619475
lap,0.00297700613752
guard,0.00297628578394
fan,0.00289636633209
ski,0.00286452854265
fantasy,0.00280805525484
scoreboard,0.00279966778858
schedules,0.00275889524219
dive,0.00273215769271
nba,0.00269629943351
betting,0.00256201334988
race,0.0025566644869
martial,0.00250802361655
caddie,0.00249428042457
plays,0.00244497753903
latest,0.00243454098519
official,0.00240995442137
subscription,0.00239836782789
putts,0.0022915362126
nascar,0.00217439367923
court,0.00217146637121
scorers,0.00216009877652
distances,0.00212683118852
bundesliga,0.00212200420157
athletics,0.00211179030742
uefa,0.00210733313845
